category,file,codec,codec_profile,resolution,width,height,bitrate_mbps,nominal_fps,average_fps,pixel_format,possible_vfr,status,warning_count,trouble_score,severity,most_troubling,trouble_reason
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Episode 20 – Put That Putter Away – Does This Duckbill Make Me Look Fat.mp4,h264,High,1280x720,1280,720,0.49,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Episode 06 – Get That Bigfoot Outta My Face! – Tree to Get Ready.mp4,h264,High,1280x720,1280,720,0.57,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 4 Episode 21 – One Good Turn.mp4,h264,High,1280x720,1280,720,0.6,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 3 Episode 47 – Minor Monogram.mp4,h264,High,1280x720,1280,720,0.72,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 3.mp4,h264,Main,1280x720,1280,720,1.45,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 1.mp4,h264,Main,1280x720,1280,720,1.71,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 2.mp4,h264,Main,1280x720,1280,720,1.37,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 5.mp4,h264,Main,1280x720,1280,720,1.22,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 4.mp4,h264,Main,1280x720,1280,720,1.5,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 6.mp4,h264,Main,1280x720,1280,720,1.61,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 8.mp4,h264,Main,1280x720,1280,720,1.5,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 10.mp4,h264,Main,1280x720,1280,720,1.3,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 7.mp4,h264,Main,1280x720,1280,720,1.37,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 9.mp4,h264,Main,1280x720,1280,720,1.77,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 12.mp4,h264,Main,1280x720,1280,720,1.43,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 11.mp4,h264,Main,1280x720,1280,720,1.44,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 14.mp4,h264,Main,1280x720,1280,720,1.53,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 16.mp4,h264,High,1280x720,1280,720,0.81,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 15.mp4,h264,Main,1280x720,1280,720,1.67,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 18.mp4,h264,Main,1280x720,1280,720,1.63,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 17.mp4,h264,Main,1280x720,1280,720,1.83,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 13.mp4,h264,High,1280x720,1280,720,0.78,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 19.mp4,h264,Main,1280x720,1280,720,1.7,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 20.mp4,h264,Main,1280x720,1280,720,1.73,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 21.mp4,h264,High,1280x720,1280,720,0.76,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 23.mp4,h264,High,1280x720,1280,720,0.67,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 22.mp4,h264,High,1280x720,1280,720,0.98,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 24.mp4,h264,High,1280x720,1280,720,0.75,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Phineas and Ferb/Phineas and Ferb Season 5 Episode 25.mp4,h264,High,1280x720,1280,720,1.16,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep31.mp4,h264,High,852x480,852,480,0.38,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep32.mp4,h264,High,852x480,852,480,0.39,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep33.mp4,h264,High,852x480,852,480,0.35,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep34.mp4,h264,High,852x480,852,480,0.4,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep38.mp4,h264,High,852x480,852,480,0.3,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep39.mp4,h264,High,852x480,852,480,0.34,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep40.mp4,h264,High,852x480,852,480,0.35,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep37.mp4,h264,High,852x480,852,480,0.4,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep45.mp4,h264,High,1280x720,1280,720,0.74,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep1.mp4,h264,High,640x480,640,480,0.44,29.97,25.561,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep10.mp4,h264,High,640x480,640,480,0.48,29.97,25.742,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep11.mp4,h264,High,640x480,640,480,0.47,29.97,26.068,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep12.mp4,h264,High,640x480,640,480,0.42,29.97,25.783,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep13.mp4,h264,High,640x480,640,480,0.43,29.97,25.893,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep14.mp4,h264,High,640x480,640,480,0.37,29.97,25.195,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep15.mp4,h264,High,640x480,640,480,0.43,29.97,25.332,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep16.mp4,h264,High,640x480,640,480,0.51,29.97,25.776,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep17.mp4,h264,High,640x480,640,480,0.43,29.97,25.428,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep18.mp4,h264,High,640x480,640,480,0.43,29.97,25.441,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep19.mp4,h264,High,640x480,640,480,0.57,29.97,26.493,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep2.mp4,h264,High,640x480,640,480,0.5,29.97,25.973,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep20.mp4,h264,High,640x480,640,480,0.54,29.97,26.632,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep21.mp4,h264,High,640x480,640,480,0.54,29.97,26.41,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep22.mp4,h264,High,640x480,640,480,0.56,29.97,26.562,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep23.mp4,h264,High,640x480,640,480,0.47,29.97,26.172,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep24.mp4,h264,High,640x480,640,480,0.53,29.97,26.34,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep25.mp4,h264,High,640x480,640,480,0.58,29.97,26.545,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep26.mp4,h264,High,640x480,640,480,0.49,29.97,25.794,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep27.mp4,h264,High,640x480,640,480,0.62,29.97,26.803,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep28.mp4,h264,High,640x480,640,480,0.5,29.97,26.046,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep29.mp4,h264,High,640x480,640,480,0.49,29.97,26.205,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep3.mp4,h264,High,640x480,640,480,0.46,29.97,25.523,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep30.mp4,h264,High,640x480,640,480,0.55,29.97,26.386,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep4.mp4,h264,High,640x480,640,480,0.44,29.97,25.576,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep5.mp4,h264,High,640x480,640,480,0.46,29.97,25.671,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Ranma/Ranma ep6.mp4,h264,High,640x480,640,480,0.45,29.97,25.455,yuv420p,True,POSSIBLE VARIABLE FRAME RATE,1,85,VERY HIGH,POSSIBLE VARIABLE FRAME RATE,"The nominal and average frame rates do not match closely. Because your symptom is video falling behind while audio keeps going, this is especially worth investigating for Project Nonsense."
